Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Alex Lange","DET",0,2,0,9,0,0,0,0.5,-0.5,1,2,1,0.5,6.170034122467041,7.934396249055863,19883
"Total","Tony Santillan","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,19926
"Total","Jhon Romero","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,19940
"Total","Jesus Luzardo","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,8.97626450184202,19959
"Total","Bryse Wilson","MIL",0,2,0,0,0,0,0,0,0,1,2,1,0.5,3.2550403594970705,3.2550403594970705,19990
"Total","Joel Kuhnel","CIN",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,19995
"Total","John Schreiber","BOS",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,20020
"Total","Rico Garcia","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,20023
"Total","Adrian Morejon","SDP",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,20039
"Total","Ronald Bolanos","KCR",0,3,0,18,0,0,0,0.66666667,-0.66666667,1,3,1,0,9.112431001663207,9.112431001663207,20041
"Total","Jake Fishman","MIA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,20060
"Total","Kaleb Ort","BOS",0,1,0,0,0,0,0,0,0,1,1,1,1,3.112431001663208,3.112431001663208,20061
"Total","Mauricio Llovera","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,20080
"Total","James Karinchak","CLE",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,3.1914193153381354,20151
"Total","Nick Nelson","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,20153
"Total","Zach Pop","MIA",0.2,3,0,0,0,0,0,0,0,0.333333333,1.49999999,0.33333333,0,3.1469928740763846,3.1469928740763846,20185
"Total","Garrett Whitlock","BOS",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,20191
"Total","Eli Morgan","CLE",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,20203
"Total","Mike Baumann","BAL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,20206
"Total","Zach Logue","DET",0,1,0,0,0,0,0,0,0,1,1,1,0,3.2550403594970705,3.2550403594970705,20231
"Total","Griffin Jax","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,20253
"Total","Erich Uelmen","CHC",0,1,0,0,0,0,0,0,0,1,1,1,1,3.112431001663208,3.112431001663208,20323
"Total","Steven Wilson","SDP",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.2550403594970705,8.215095670947981,20353
"Total","Tyler Zuber","KCR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,20379
"Total","Josh Fleming","TBR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,20418
"Total","Jovani Moran","MIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,20422
"Total","Ryan Walker","SFG",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,20423
"Total","Peter Solomon","ARI",0,1,0,0,0,9,0,0,0,1,1,0,7.5,16.25504035949707,4.9083921134471895,20476
"Total","J.B. Bukauskas","ARI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,20491
"Total","Kyle Nelson","ARI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,20515
"Total","Nick Sandlin","CLE",1.2,4,10.79999998,0,2,0,0.5,0,0.5,0,0,0,1,0.7694747497678844,0.7694747497678844,20517
"Total","Cristopher Sanchez","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,20778
"Total","Seth Martinez","HOU",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,21045
"Total","Miguel Yajure","PIT",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.112431001663208,3.112431001663208,21111
"Total","Alexis Diaz","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,21132
"Total","Connor Brogdon","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,21205
"Total","Jake Bird","COL",1,6,9,0,1,0,0.16666667,0,0.16666667,0.666666666,2,0.5,1,4.2550403594970705,9.215095621347427,21267
"Total","Lucas Gilbreath","COL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,21290
"Total","Elvis Peguero","2 Tms",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,-3,3.1979966161923947,3.1979966161923947,21652
"Total","Jose Marte","LAA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,21761
"Total","Mason Thompson","WSN",0,1,0,0,0,0,0,0,0,1,1,1,0,3.170034122467041,4.934396249055863,21850
"Total","Gregory Santos","CHW",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,21894
"Total","Yerry Rodriguez","TEX",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,0,-2.74495970050293,-2.74495970050293,21955
"Total","Luis Frias","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,21997
"Total","John King","TEX",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,-2,3.1753804206447174,3.1753804206447174,22051
"Total","Jose Soriano","LAA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,22100
"Total","Mac Sceroler","BAL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,22218
"Total","Paul Campbell","MIA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,22248
"Total","Dylan Coleman","KCR",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,22276
"Total","Mason Englert","DET",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,22288
"Total","Chris Rodriguez","LAA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,22310
"Total","Josh Winckowski","BOS",1,3,0,9,0,0,0,0.33333333,-0.33333333,0,1,0,1,6.2550403594970705,7.9083921134471895,22387
"Total","Carlos Hernandez","KCR",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,-1,3.155633342374088,7.596741598660133,22713
"Total","Roansy Contreras","PIT",0,2,0,9,0,0,0,0.5,-0.5,1,2,1,-0.5,6.2550403594970705,6.2550403594970705,22810
"Total","Luis Patino","CHW",0.2,3,26.99999987,13.49999993,2,0,0.66666667,0.33333333,0.33333333,0,1.49999999,0,0,1.75504036699707,1.75504036699707,22815
"Total","Codi Heuer","CHW",0.2,3,13.49999993,0,1,0,0.33333333,0,0.33333333,0,0,0,1,4.6700341149670415,4.6700341149670415,23293
"Total","Tom Cosgrove","SDP",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.25504038949707,6.25504038949707,23443
"Total","Ron Marinaccio","NYY",1,3,0,9,0,0,0,0.33333333,-0.33333333,0,1,0,1,6.2550403594970705,6.2550403594970705,23488
"Total","Justin Bruihl","COL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,23779
"Total","Joey Gerber","SEA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,24591
"Total","Andrew Wantz","LAA",1,3,0,0,0,0,0,0,0,0.333333333,1,0.33333333,1,3.1599674537991307,3.1599674537991307,24933
"Total","Austin Warren","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,24937
"Total","Alex Vesia","LAD",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,25007
"Total","Tim Herrin","CLE",0,1,0,9,0,0,0,1,-1,0,1,0,1,6.2550403594970705,6.2550403594970705,25139
"Total","Penn Murfee","SEA",0.1,3,0,0,0,0,0,0,0,0.666666666,6.00000006,0.66666667,0.5,3.148083340854281,3.148083340854281,25174
"Total","Joe Jacques","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,25178
"Total","Nick Mears","PIT",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0.333333333,1.50000002,0.5,-2,0.18072668890258825,2.8272699052512524,25376
"Total","Sam Long","SFG",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,25379
"Total","Kevin Kelly","TBR",0.2,4,13.49999993,0,1,0,0.25,0,0.25,0.333333333,1.49999999,0.5,1,4.75504035199707,4.75504035199707,25679
"Total","Matt Brash","SEA",1.1,4,20.25000005,0,3,0,0.75,0,0.75,0,0,0,1,-1.2806119909440032,-1.2806119909440032,25756
"Total","Yennier Cano","MIN",0,1,0,0,0,0,0,0,0,1,1,1,-2,3.112431001663208,4.592800405621529,25911
"Total","Zack Thompson","STL",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-1,-2.74495970050293,-2.74495970050293,25918
"Total","Andrew Nardi","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.219388020305997,7.660496276592042,25942
"Total","Kolton Ingram","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,26068
"Total","Andre Pallante","STL",0.2,5,0,13.49999993,0,0,0,0.2,-0.2,0.5,4.49999998,0.5,-1,7.669474722467884,7.669474722467884,26108
"Total","Andrew Saalfrank","ARI",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,26203
"Total","Nick Robertson","LAD",0,2,0,9,0,0,0,0.5,-0.5,1,2,1,0.5,6.2550403594970705,7.9083921134471895,26226
"Total","Tyler Holton","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,26231
"Total","Bryan Hoeing","MIA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,26304
"Total","Hirokazu Sawamura","BOS",0.1,3,0,0,0,0,0,0,0,1,6.00000006,0.66666667,0,3.1268317817561604,3.1268317817561604,27515
"Total","Hayden Wesneski","CHC",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,27581
"Total","Gavin Stone","LAD",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,27792
"Total","Daniel Palencia","CHC",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,27914
"Total","Sam Bachman","LAA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,29754
"Total","Grant Hartwig","NYM",1.1,2,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,29946
"Total","Evan Justice","COL",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,0,3.25504035949707,5.73506797802211,30008
"Total","Shintaro Fujinami","OAK",0.2,3,0,26.99999987,0,0,0,0.66666667,-0.66666667,0,2.99999999,0,1,12.25504031449707,14.73506793302211,31839
